mean_feature_extraction_ms,mean_microbenchmark_ms,mean_selector_inference_ms,mean_total_selection_ms,method
530.7243742834544,99.86714571652035,12.095912857122519,642.6874328570973,hybrid_v1
56.51568285393296,3.832895713484114,1.9417842854246763,296.8416100010342,hybrid_v2
137.38992928535612,9.554914998339623,2.755764285393525,178.79654714363693,hybrid_v3_confidence
6.666451428152088,5.941619283112232,3.3680628579791767,46.387154286120285,hybrid_v3_top2
6.940692856525337,11.030125001187637,3.7768035719636828,52.389984999483985,hybrid_v3_top3
