epoch,train_cross_entropy,val_cross_entropy,val_bpb_estimate,learning_rate,grad_scaler_scale,gradient_norm,gradient_norm_epoch_max,gradient_norm_epoch_mean,gradient_abs_max,parameter_abs_max,optimizer_state_abs_max,logits_abs_max,embedding_activation_abs_max,embedding_parameter_abs_max,vram_max_bytes,vram_allocated_bytes,vram_reserved_bytes,gpu_utilization_percent,samples_per_second,epoch_seconds,elapsed_seconds,eta_seconds,block_0_attention_context_abs_max,block_0_attention_context_rms,block_0_attention_k_abs_max,block_0_attention_k_rms,block_0_attention_normalized_input_abs_max,block_0_attention_normalized_input_rms,block_0_attention_output_abs_max,block_0_attention_output_rms,block_0_attention_q_abs_max,block_0_attention_q_rms,block_0_attention_v_abs_max,block_0_attention_v_rms,block_0_block_input_abs_max,block_0_block_input_rms,block_0_ffn_dropout_abs_max,block_0_ffn_dropout_rms,block_0_ffn_first_projection_abs_max,block_0_ffn_first_projection_rms,block_0_ffn_gate_activation_abs_max,block_0_ffn_gate_activation_rms,block_0_ffn_gated_product_abs_max,block_0_ffn_gated_product_rms,block_0_ffn_normalized_input_abs_max,block_0_ffn_normalized_input_rms,block_0_ffn_output_abs_max,block_0_ffn_output_rms,block_0_residual_attention_abs_max,block_0_residual_attention_rms,block_0_residual_ffn_abs_max,block_0_residual_ffn_rms,block_0_activation_abs_max,max_activation_layer_0,block_0_ffn_input_rms,block_0_ffn_hidden_rms,block_1_attention_context_abs_max,block_1_attention_context_rms,block_1_attention_k_abs_max,block_1_attention_k_rms,block_1_attention_normalized_input_abs_max,block_1_attention_normalized_input_rms,block_1_attention_output_abs_max,block_1_attention_output_rms,block_1_attention_q_abs_max,block_1_attention_q_rms,block_1_attention_v_abs_max,block_1_attention_v_rms,block_1_block_input_abs_max,block_1_block_input_rms,block_1_ffn_dropout_abs_max,block_1_ffn_dropout_rms,block_1_ffn_first_projection_abs_max,block_1_ffn_first_projection_rms,block_1_ffn_gate_activation_abs_max,block_1_ffn_gate_activation_rms,block_1_ffn_gated_product_abs_max,block_1_ffn_gated_product_rms,block_1_ffn_normalized_input_abs_max,block_1_ffn_normalized_input_rms,block_1_ffn_output_abs_max,block_1_ffn_output_rms,block_1_residual_attention_abs_max,block_1_residual_attention_rms,block_1_residual_ffn_abs_max,block_1_residual_ffn_rms,block_1_activation_abs_max,max_activation_layer_1,block_1_ffn_input_rms,block_1_ffn_hidden_rms,block_2_attention_context_abs_max,block_2_attention_context_rms,block_2_attention_k_abs_max,block_2_attention_k_rms,block_2_attention_normalized_input_abs_max,block_2_attention_normalized_input_rms,block_2_attention_output_abs_max,block_2_attention_output_rms,block_2_attention_q_abs_max,block_2_attention_q_rms,block_2_attention_v_abs_max,block_2_attention_v_rms,block_2_block_input_abs_max,block_2_block_input_rms,block_2_ffn_dropout_abs_max,block_2_ffn_dropout_rms,block_2_ffn_first_projection_abs_max,block_2_ffn_first_projection_rms,block_2_ffn_gate_activation_abs_max,block_2_ffn_gate_activation_rms,block_2_ffn_gated_product_abs_max,block_2_ffn_gated_product_rms,block_2_ffn_normalized_input_abs_max,block_2_ffn_normalized_input_rms,block_2_ffn_output_abs_max,block_2_ffn_output_rms,block_2_residual_attention_abs_max,block_2_residual_attention_rms,block_2_residual_ffn_abs_max,block_2_residual_ffn_rms,block_2_activation_abs_max,max_activation_layer_2,block_2_ffn_input_rms,block_2_ffn_hidden_rms,block_3_attention_context_abs_max,block_3_attention_context_rms,block_3_attention_k_abs_max,block_3_attention_k_rms,block_3_attention_normalized_input_abs_max,block_3_attention_normalized_input_rms,block_3_attention_output_abs_max,block_3_attention_output_rms,block_3_attention_q_abs_max,block_3_attention_q_rms,block_3_attention_v_abs_max,block_3_attention_v_rms,block_3_block_input_abs_max,block_3_block_input_rms,block_3_ffn_dropout_abs_max,block_3_ffn_dropout_rms,block_3_ffn_first_projection_abs_max,block_3_ffn_first_projection_rms,block_3_ffn_gate_activation_abs_max,block_3_ffn_gate_activation_rms,block_3_ffn_gated_product_abs_max,block_3_ffn_gated_product_rms,block_3_ffn_normalized_input_abs_max,block_3_ffn_normalized_input_rms,block_3_ffn_output_abs_max,block_3_ffn_output_rms,block_3_residual_attention_abs_max,block_3_residual_attention_rms,block_3_residual_ffn_abs_max,block_3_residual_ffn_rms,block_3_activation_abs_max,max_activation_layer_3,block_3_ffn_input_rms,block_3_ffn_hidden_rms
1,5.528142522582351,5.525165781097412,7.971129272478633,0.0003,4096.0,0.04366914927959442,1.525146722793579,0.1285051703453064,0.2041015625,4.229557991027832,28125.0,14.875,4.595199108123779,4.229557991027832,582532608.0,88930304.0,616562688.0,81.0,168.3464358691632,2673.0592642290003,2673.0595226220003,10692.238090488001,4.743353843688965,0.32101911306381226,8.6640625,0.6960142850875854,4.651886940002441,0.9115326404571533,16.203125,0.7015624046325684,9.25,0.6744099259376526,4.30859375,0.6659882664680481,4.595199108123779,0.9598885178565979,96.11111450195312,1.2621334791183472,10.75,0.9456225633621216,10.5625,0.3407246470451355,110.3125,0.5138426423072815,5.777211666107178,0.9517931938171387,86.5,1.2052857875823975,16.452482223510742,1.20026695728302,96.34547424316406,1.806925892829895,110.3125,96.34547424316406,0.9517931938171387,0.5138426423072815,9.67208480834961,1.0382695198059082,10.1484375,1.1920572519302368,6.87247896194458,0.9278568625450134,46.875,3.0923233032226562,8.6328125,0.9812806844711304,9.015625,1.1096665859222412,96.34547424316406,1.806925892829895,82.70833587646484,0.7712788581848145,12.8203125,0.7703080177307129,11.421875,0.2972109615802765,143.875,0.21484379470348358,6.640695571899414,0.8439494371414185,74.4375,0.7375380992889404,98.59331512451172,4.1329851150512695,101.52027893066406,4.6295952796936035,143.875,101.52027893066406,0.8439494371414185,0.21484379470348358,10.923754692077637,2.545088291168213,14.96875,1.9368380308151245,8.535283088684082,1.0174740552902222,144.25,12.810969352722168,11.8203125,1.6791292428970337,10.015625,2.5330944061279297,101.52027893066406,4.6295952796936035,105.97222900390625,0.8147664070129395,14.34375,0.8059861660003662,11.7578125,0.4039444923400879,168.375,0.212546244263649,7.049598217010498,0.9211369752883911,101.8125,0.7820887565612793,184.84483337402344,16.801998138427734,189.32896423339844,17.289363861083984,189.32896423339844,189.32896423339844,0.9211369752883911,0.212546244263649,15.22779369354248,4.809006214141846,13.3359375,1.407597541809082,9.733321189880371,1.1389667987823486,553.0,39.030967712402344,15.984375,1.342500925064087,14.109375,4.810932159423828,189.32896423339844,17.289363861083984,166.9444580078125,2.267786979675293,20.46875,0.7821170091629028,17.109375,0.416763573884964,266.25,0.33068978786468506,6.872572422027588,0.8852846026420593,151.5,2.199720859527588,720.7091064453125,55.68037033081055,758.903564453125,57.5965461730957,758.903564453125,758.903564453125,0.8852846026420593,0.33068978786468506
2,5.5245792517595795,5.524368087005615,7.969978443168251,0.0003,32768.0,0.022925984114408493,0.3197903037071228,0.021684667095541954,0.06341552734375,3.929014205932617,56250.0,16.171875,4.239500045776367,3.929014205932617,582532608.0,89334784.0,616562688.0,82.0,169.1215088682591,2660.8088055230005,5334.399292923999,8001.598939385999,4.6144700050354,0.47323545813560486,8.2265625,0.8150120973587036,4.177433490753174,0.7615053057670593,29.109375,1.2629427909851074,7.52734375,0.7461788654327393,4.203125,0.7794633507728577,4.239500045776367,0.8858969211578369,130.55555725097656,1.6650594472885132,12.3671875,1.299608588218689,11.890625,0.2957328259944916,143.25,0.5089553594589233,6.065832138061523,0.7754498720169067,117.8125,1.5880694389343262,28.95521354675293,1.5551749467849731,131.01905822753906,2.5857861042022705,143.25,131.01905822753906,0.7754498720169067,0.5089553594589233,9.88785457611084,1.0741488933563232,10.2890625,1.5223969221115112,7.2287821769714355,0.7759290933609009,55.28125,4.091185092926025,8.9765625,1.038996696472168,9.4140625,1.1660338640213013,131.01905822753906,2.5857861042022705,86.11111450195312,0.9024760723114014,12.75,0.8384161591529846,11.28125,0.2978377342224121,142.5,0.19664306938648224,6.872135639190674,0.6729043126106262,77.625,0.861050009727478,136.13235473632812,5.971458911895752,140.22125244140625,6.5055317878723145,142.5,140.22125244140625,0.6729043126106262,0.19664306938648224,10.463150978088379,1.4984482526779175,15.3515625,2.405670404434204,8.847840309143066,0.9158053398132324,148.125,10.217506408691406,11.7421875,1.6415245532989502,9.421875,1.4890118837356567,140.22125244140625,6.5055317878723145,295.0,2.0173089504241943,15.2890625,0.9544192552566528,13.515625,0.5218031406402588,206.375,0.3267987072467804,7.2189202308654785,0.7980117797851562,265.5,1.9292112588882446,204.0651397705078,16.10782814025879,320.8565368652344,17.498523712158203,320.8565368652344,320.8565368652344,0.7980117797851562,0.3267987072467804,16.940248489379883,5.110445022583008,15.5,1.4621682167053223,10.089271545410156,1.0612883567810059,897.0,75.69506072998047,15.0234375,1.3689535856246948,15.28125,5.106429576873779,320.8565368652344,17.498523712158203,711.1111450195312,22.63323402404785,26.34375,1.0813612937927246,18.921875,0.6184691190719604,365.75,1.6537927389144897,7.2424163818359375,0.7539052367210388,640.0,21.800508499145508,1046.2779541015625,92.53450012207031,1421.3211669921875,112.18354797363281,1421.3211669921875,1421.3211669921875,0.7539052367210388,1.6537927389144897
3,5.52375620999592,5.5237111706542965,7.969030713205925,0.0003,262144.0,0.027850838378071785,0.23502685129642487,0.018983878195285797,0.0318603515625,3.61698317527771,84375.0,17.09375,3.929562568664551,3.61698317527771,582532608.0,89334784.0,616562688.0,83.0,169.25909933623385,2658.645838036,7993.578459185001,5329.052306123333,4.817357540130615,0.49639394879341125,8.453125,0.888837993144989,3.7054407596588135,0.6522462964057922,29.71875,1.4124771356582642,6.91796875,0.7665231823921204,4.40625,0.791212260723114,3.929562568664551,0.8199833631515503,138.68055725097656,1.829270839691162,12.6015625,1.2397600412368774,12.1875,0.2898555397987366,149.375,0.4786386787891388,5.2767415046691895,0.6211263537406921,127.6875,1.7437138557434082,29.627857208251953,1.6425449848175049,138.81141662597656,2.890644073486328,149.375,138.81141662597656,0.6211263537406921,0.4786386787891388,10.061412811279297,0.9268739223480225,11.0,1.5795003175735474,7.073263168334961,0.6660335063934326,57.125,3.8980088233947754,8.84375,1.0457996129989624,9.40625,1.047400712966919,138.81141662597656,2.890644073486328,86.66667175292969,0.9934608340263367,11.890625,0.825703501701355,11.890625,0.2943882346153259,124.125,0.1864820122718811,6.205124855041504,0.5652244091033936,78.0,0.9468915462493896,146.27626037597656,6.1274189949035645,149.7766876220703,6.721400737762451,149.7766876220703,149.7766876220703,0.5652244091033936,0.1864820122718811,9.91952133178711,0.9529336094856262,17.765625,2.631844997406006,8.489901542663574,0.8182306885719299,109.5625,6.20322322845459,11.6328125,1.6333597898483276,8.9453125,0.9564843773841858,149.7766876220703,6.721400737762451,317.5,3.878789186477661,15.953125,1.0036557912826538,13.6953125,0.5116392970085144,206.375,0.5319492816925049,6.770774841308594,0.6867135763168335,285.75,3.7019050121307373,177.11505126953125,12.343404769897461,351.7447509765625,15.532608985900879,351.7447509765625,351.7447509765625,0.6867135763168335,0.5319492816925049,16.93227195739746,4.352782726287842,16.25,1.3982455730438232,9.599076271057129,0.9233472943305969,915.5,86.61455535888672,14.09375,1.2820090055465698,15.2421875,4.354233264923096,351.7447509765625,15.532608985900879,1878.8890380859375,62.50930404663086,33.40625,1.2298660278320312,20.140625,0.678961992263794,417.25,3.3128082752227783,6.273977279663086,0.6653173565864563,1691.0,59.74351501464844,1068.0242919921875,101.71804809570312,2143.9697265625,160.4042205810547,2143.9697265625,2143.9697265625,0.6653173565864563,3.3128082752227783
4,5.523343629537411,5.523677908630371,7.968982726248957,0.0003,2097152.0,0.02176765725016594,0.25968724489212036,0.019679876044392586,0.045166015625,3.3575448989868164,112500.0,17.46875,3.624619245529175,3.3575448989868164,582532608.0,88417280.0,616562688.0,78.0,169.1459409057782,2660.4244688950002,10654.535972577001,2663.6339931442503,4.555189609527588,0.4629344344139099,8.671875,0.9180653095245361,3.1309680938720703,0.568015992641449,25.265625,1.3443009853363037,7.0,0.7558298707008362,4.16796875,0.7469988465309143,3.624619245529175,0.7600728273391724,118.54167175292969,2.023473024368286,11.7109375,1.1412897109985352,11.6953125,0.29448363184928894,127.1875,0.46770328283309937,4.181291580200195,0.5243135094642639,106.6875,1.9291529655456543,25.577770233154297,1.5517686605453491,121.01348114013672,3.0576961040496826,127.1875,121.01348114013672,0.5243135094642639,0.46770328283309937,9.350473403930664,0.8298421502113342,11.328125,1.5813868045806885,6.242510795593262,0.5825625658035278,52.75,3.6665797233581543,8.8671875,1.0490814447402954,8.5,0.977056086063385,121.01348114013672,3.0576961040496826,71.04167175292969,0.9877989888191223,11.359375,0.8202816843986511,11.359375,0.28460410237312317,90.9375,0.17364422976970673,5.596780776977539,0.49430564045906067,63.9375,0.9408400058746338,123.36309051513672,6.057555198669434,130.58135986328125,6.650542259216309,130.58135986328125,130.58135986328125,0.49430564045906067,0.17364422976970673,10.070302963256836,0.7458838224411011,18.25,2.551826000213623,7.774514198303223,0.718750536441803,98.75,4.499921798706055,11.4296875,1.4651910066604614,9.09375,0.7744573354721069,130.58135986328125,6.650542259216309,275.5555725097656,6.314950942993164,15.296875,1.0121402740478516,12.9765625,0.45999178290367126,191.5,0.7905413508415222,6.167141914367676,0.5993977785110474,248.0,6.032498836517334,155.0784149169922,10.61578369140625,325.7905578613281,16.29092788696289,325.7905578613281,325.7905578613281,0.5993977785110474,0.7905413508415222,15.166576385498047,3.5848915576934814,15.96875,1.3960219621658325,9.425809860229492,0.8062256574630737,870.5,81.27753448486328,14.265625,1.197280764579773,13.6953125,3.5963213443756104,325.7905578613281,16.29092788696289,3633.33349609375,91.17375946044922,37.5,1.2063093185424805,19.21875,0.627520740032196,402.75,3.8798320293426514,6.023258209228516,0.5587167143821716,3270.0,87.04852294921875,990.0089111328125,97.0306396484375,3740.513427734375,184.24880981445312,3740.513427734375,3740.513427734375,0.5587167143821716,3.8798320293426514
