SHA_PASS,actual_bpb,candidate_generation_ms,category,chunks,compressed_bytes,compression_MiB_s,compression_ms,decompression_MiB_s,decompression_ms,feature_scan_ms,inference_ms,metadata_bytes,metadata_percent,method,microbenchmark_ms,oracle_bytes,oracle_gap_percent,oracle_strategy,original_bytes,peak_RSS_MB,plan_mode,ratio,routing_mode,selected_strategy,selection_ms,selector_confidence,size_bucket,source,source_id,status
True,8.055030855339087,,archive,,10952359,25.718763802839213,403.3484999963548,43.72936723067686,237.22330000600778,127.5724999140948,0.0,74825,0.6831861519513741,E_confidence_adaptive,0.0,,,,10877534,332.25390625,,0.9931681384804862,,"{""raw|default|identity"": 166}",,,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\server-development\0.pack.gz,ab9fd50e606430ff1ad4,PASS
True,8.001631987544236,0.0,archive,166,10879753,32.913919410697254,315.17439999151975,71.62339673407365,144.83569998992607,127.04539994592778,0.0,2219,0.02039568361524384,F_compact_xaic,0.0,,,,10877534,332.25390625,requested_chunking,0.9997960431638475,confidence,"[""raw|default|identity""]",212.0561999909114,1.0,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\server-development\0.pack.gz,ab9fd50e606430ff1ad4,PASS
True,8.000080165228626,0.0,archive,3,10877643,5.759940602639132,1800.995099998545,41.41203955703897,250.497799977893,0.022499996703118086,0.0,109,0.0010020553165791524,G_compact_adaptive,0.0,,,,10877534,332.25390625,homogeneous_chunks,0.9999899794468342,confidence,"[""raw|default|identity""]",2.573700010543689,1.0,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\server-development\0.pack.gz,ab9fd50e606430ff1ad4,PASS
True,8.000080165228626,0.0,archive,3,10877643,20.715985038136427,500.7546000124421,158.43472927764762,65.475699986564,0.02570002106949687,0.0,109,0.0010020553165791524,H_full_v2,0.0,N/A,N/A,N/A,10877534,282.80078125,homogeneous_chunks,0.9999899794468342,confidence,"[""raw|default|identity""]",1.744000008329749,1.0,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\server-development\0.pack.gz,ab9fd50e606430ff1ad4,PASS
True,7.732218917967591,,archive,,11403663,0.19834370316192917,56729.88319999422,114.99025683916601,97.85190000548027,,,,,A_fixed_best,,,,,11798593,288.3828125,,1.0346318546944082,,brotli-11,,,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\1.pack.gz,c00053085b900f5df548,PASS
True,8.003896057775703,5.0335999694652855,archive,,11804339,6.277697885511813,1792.3791999928653,67.41346479425529,166.9104999746196,1369.2888999939896,22.46539993211627,5741,0.04863465883180752,B_hybrid_v1,264.14260000456125,,,,11798593,288.3828125,,0.9995132298386212,,"{""brotli"": 1, ""raw"": 11}",1655.8968999306671,N/A,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\1.pack.gz,c00053085b900f5df548,PASS
True,8.054563116127492,,archive,,11879064,24.597401960699127,457.44729999569245,44.50765202008227,252.81080001150258,144.81899986276403,0.0,80471,0.6774186922471332,C_ai_only,0.0,,,,11798593,332.25390625,,0.9932258130775287,,"{""raw|default|identity"": 181}",,,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\1.pack.gz,c00053085b900f5df548,PASS
True,8.054559725892739,,archive,,11879059,21.693153177982797,518.6896999948658,52.544570197613815,214.1422999848146,168.27649975311942,0.0,80466,0.677376886502542,D_ai_top2,0.0,,,,11798593,332.25390625,,0.9932262311349745,,"{""raw|default|identity"": 181}",,,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\1.pack.gz,c00053085b900f5df548,PASS
True,8.05530150925623,,archive,,11880153,25.122329670434457,447.88900000276044,48.63265200873035,231.36750000412576,141.88219961943105,0.0,81560,0.6865231449460288,E_confidence_adaptive,0.0,,,,11798593,332.25390625,,0.9931347685505397,,"{""raw|default|identity"": 181}",,,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\1.pack.gz,c00053085b900f5df548,PASS
True,8.001634771196871,0.0,archive,181,11801004,29.798161196413687,377.607700007502,68.1051640774483,165.21529998863116,125.90279986034147,0.0,2411,0.020430465068904308,F_compact_xaic,0.0,,,,11798593,332.25390625,requested_chunking,0.999795695349311,confidence,"[""raw|default|identity""]",213.80860000499524,1.0,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\1.pack.gz,c00053085b900f5df548,PASS
True,8.000073907117569,0.0,archive,3,11798702,7.220079438608221,1558.4337000036612,76.55468403208663,146.98009999119677,0.03309999010525644,0.0,109,0.0009238304349071619,G_compact_adaptive,0.0,,,,11798593,332.25390625,homogeneous_chunks,0.9999907616956509,confidence,"[""raw|default|identity""]",3.1704999855719507,1.0,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\1.pack.gz,c00053085b900f5df548,PASS
True,8.000073907117569,0.0,archive,3,11798702,25.53559572410108,440.64039998920634,137.58850084206682,81.78019998013042,0.022499996703118086,0.0,109,0.0009238304349071619,H_full_v2,0.0,N/A,N/A,N/A,11798593,288.3828125,homogeneous_chunks,0.9999907616956509,confidence,"[""raw|default|identity""]",1.6391999961342663,1.0,gt_10MiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\cache\webpack\client-development\1.pack.gz,c00053085b900f5df548,PASS
True,8.16326530612245,,binary,,50,0.01734725726216362,2.6937999937217683,0.5719710557635729,0.08170001092366874,,,,,A_fixed_best,,,,,49,288.3828125,,0.98,,brotli-11,,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,5f8724e09072ab9a265f,PASS
True,133.55102040816325,11.80829998338595,binary,,818,0.001197438603390815,39.0250000054948,0.001817193579904264,25.715499999932945,3.7336999957915395,4.122300015296787,769,94.00977995110024,B_hybrid_v1,6.824799987953156,,,,49,288.3828125,,0.05990220048899755,,"{""raw"": 1}",14.680799999041483,N/A,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,5f8724e09072ab9a265f,PASS
True,128.6530612244898,,binary,,788,0.005258247044558744,8.887000003596768,0.0018776209134885257,24.88789998460561,0.007399998139590025,0.0,739,93.78172588832487,C_ai_only,0.0,,,,49,332.25390625,,0.06218274111675127,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,5f8724e09072ab9a265f,PASS
True,128.6530612244898,,binary,,788,0.013017087221299246,3.5899000067729503,0.0019579106760419618,23.86730001308024,0.009500014130026102,0.0,739,93.78172588832487,D_ai_top2,0.0,,,,49,332.25390625,,0.06218274111675127,,"{""raw|default|identity"": 1}",,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.gitignore,5f8724e09072ab9a265f,PASS
