actual_bpb,ascii_ratio,byte_entropy,byte_frequency_std,codec,codec_metadata,compressed_bytes,compression_MB_s,compression_seconds,csv_like_score,decompression_MB_s,decompression_seconds,digit_ratio,entropy_gradient,extension,file_size,first_order_delta_entropy,is_already_compressed,is_binary_like,is_text_like,json_like_score,level,local_entropy_mean,local_entropy_std,longest_run,lz_match_estimate,magic_signature_category,max_byte_frequency,mean_byte_frequency,mime_category,newline_ratio,numeric_array_score,peak_rss,printable_ratio,ratio,repeated_ngram_ratio,repetition_score,run_length_score,sample_id,sample_size,sha_pass,source_category,source_code_like_score,source_group,source_origin,source_sha256,source_size,split,strategy_id,structured_text_score,transform,transform_metadata,transformed_bytes,unique_byte_count,whitespace_ratio,zero_ratio
8.0,1.0,4.929546375291798,0.012998850407703766,raw,"{""level"": null}",4053,178.12182841876273,2.169999061152339e-05,0.0,942.7414658385093,4.1000021155923605e-06,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,201.77734375,1.0,1.0,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,raw|default|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
3.744386873920553,1.0,4.929546375291798,0.012998850407703766,zstd,"{""level"": 1}",1897,8.810672581106445,0.0004386999935377389,0.0,69.769711475446,5.539999983739108e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,1,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,201.9765625,1.0,2.1365313653136533,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,zstd|1|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
3.6595114729829756,1.0,4.929546375291798,0.012998850407703766,zstd,"{""level"": 3}",1854,63.46867204330879,6.089999806135893e-05,0.0,228.7125755257418,1.68999977177009e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,3,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,201.9921875,1.0,2.186084142394822,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,zstd|3|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
3.5548976067110782,1.0,4.929546375291798,0.012998850407703766,zstd,"{""level"": 9}",1801,26.258437466357346,0.0001472000003559515,0.0,246.1937091248832,1.5700003132224083e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,9,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,202.00390625,1.0,2.250416435313715,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,zstd|9|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
3.933876141130027,1.0,4.929546375291798,0.012998850407703766,brotli,"{""level"": 1}",1993,40.38915318194273,9.57000011112541e-05,0.0,72.65492812119449,5.319999763742089e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,1,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,202.109375,1.0,2.0336176618163573,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,brotli|1|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
3.2963237108314827,1.0,4.929546375291798,0.012998850407703766,brotli,"{""level"": 6}",1670,2.6868080171564914,0.0014385999966179952,0.0,90.5208794399524,4.270000499673188e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,6,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,204.59765625,1.0,2.426946107784431,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,brotli|6|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
3.3002714038983467,1.0,4.929546375291798,0.012998850407703766,brotli,"{""level"": 9}",1672,1.295886951187289,0.0029826999962097034,0.0,104.18440372262249,3.710000601131469e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,9,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,210.26953125,1.0,2.424043062200957,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,brotli|9|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
4.869479397976807,1.0,4.929546375291798,0.012998850407703766,deflate,"{""level"": 1, ""wrapper"": ""zlib""}",2467,78.08569931802961,4.949999856762588e-05,0.0,200.27159149685664,1.930000144056976e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,1,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,210.26953125,1.0,1.6428860964734495,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,deflate|1|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
3.519368369109302,1.0,4.929546375291798,0.012998850407703766,deflate,"{""level"": 6, ""wrapper"": ""zlib""}",1783,40.64397628726308,9.509999654255807e-05,0.0,184.05914452754436,2.099999983329326e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,6,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,210.26953125,1.0,2.273135165451486,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,deflate|6|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
3.52726375524303,1.0,4.929546375291798,0.012998850407703766,deflate,"{""level"": 9, ""wrapper"": ""zlib""}",1787,32.7285529284344,0.00011809999705292284,0.0,190.40606162701926,2.02999945031479e-05,0.018258080434246236,0.0,.md,4053,6.29749604920281,0.0,0.0,1.0,0.0,9,4.929546375291798,0.0,8,0.05138339920948617,unknown,0.12237848507278559,0.00390625,text,0.032075006168270415,0.018258080434246236,210.26953125,1.0,2.268047006155568,0.2349457058242843,0.36920039486673245,0.076980014803849,text_readme_4k,4053,True,text,0.0,readme,README.md,5a2a61c738f6ebf15e547ba680d8ac3235154f58fc33ff8351badf8662349ae3,4053,validation,deflate|9|identity,0.0,identity,{},4053,76,0.1850481125092524,0.0
