mean_inference_ms,mean_regret,mean_size_regret_percent,median_regret,model,p95_regret,p95_size_regret_percent,profile,samples,selected_for_profile,top_1_accuracy,top_3_recall
0.012822219610421194,0.02037250951349522,176.75050546303976,1.4563930207627128e-07,rule_based,0.09913699948639629,954.0523621823951,smallest,9,,0.4444444444444444,0.4444444444444444
1.7106888925708417,0.015086222656320054,176.73165658646602,0.0,gradient_boosted_stumps,0.08019434970928127,954.0561052720756,smallest,9,True,0.7777777777777778,0.8888888888888888
0.007611112475084762,0.0008154469120960342,7.321210779994173,0.00029036356391925404,rule_based,0.002404309405500266,23.18076534107591,fastest,9,,0.2222222222222222,0.3333333333333333
0.3012666646908555,0.00027312486903011303,3.484287415617427,0.0,random_forest,0.001320674505140614,18.12070282658517,fastest,9,True,0.6666666666666666,0.7777777777777778
0.007488889322202239,0.0076005220026703,176.60577922020016,1.0855583905075075e-05,rule_based,0.03890638566655635,953.5640809323951,balanced,9,,0.3333333333333333,0.3333333333333333
1.6994777785536523,0.0013163655002298167,176.60377083467873,0.0,gradient_boosted_stumps,0.0069044229544868215,953.3779307217212,balanced,9,True,0.6666666666666666,0.7777777777777778
