SHA_PASS,actual_bpb,compressed_bytes,compression_MiB_s,decompression_MiB_s,files,mean_metadata_bytes,mean_selection_ms,method,original_bytes
True,7.698415071268044,13749939,0.03497089489776095,19.03100132358629,26,0.0,0.0,A_fixed_best,14288592
True,7.8957338833665345,14102365,1.1492985409827938,2.011337512143947,26,975.6923076923077,262.6900384644754,B_hybrid_v1,14288592
True,7.965666596120878,14227270,9.788036198266648,20.410908249979077,26,4377.2692307692305,23.61072307954041,C_ai_only,14288592
True,7.96705959551508,14229758,9.391657661423721,23.206083366272562,26,4384.423076923077,24.490169237161844,D_ai_top2,14288592
True,7.967802005963919,14231084,9.001080135423615,18.551861484928267,26,4444.884615384615,24.47982308624957,E_confidence_adaptive,14288592
True,7.905619252057866,14120021,10.282545875126806,28.850923207615544,26,174.53846153846155,42.06161923334898,F_compact_xaic,14288592
True,7.908460679680685,14125096,9.033198609202156,25.23479982096946,26,68.07692307692308,36.35247692447872,G_compact_adaptive,14288592
True,7.901454251055667,14112582,0.6454377590516841,1.8099750951240945,26,68.07692307692308,655.0579000003592,H_full_v2,14288592
