SHA_PASS,actual_bpb,category,compressed_bytes,compression_ms,decompression_ms,oracle_strategy,original_bytes,profile,reason,size_bucket,source,source_id,status,strategies_measured
True,3.0470723306544203,binary,1327,5.024600017350167,5.832000024383888,deflate|6|identity,3484,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\Components\Pages\Home.razor,5cfd18ecb4615302b290,PASS,27
True,2.5832376578645238,binary,1125,13.223999994806945,12.751300004310906,brotli|11|identity,3484,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\Components\Pages\Home.razor,5cfd18ecb4615302b290,PASS,27
True,2.4627730717788676,binary,1381,18.64180000848137,19.162299984600395,brotli|11|identity,4486,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\src\styles.scss,1364093c2cd97d6b467d,PASS,26
True,2.871154703522069,binary,1610,3.147400013403967,3.6555999831762165,deflate|6|identity,4486,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\src\styles.scss,1364093c2cd97d6b467d,PASS,26
True,2.871154703522069,binary,1610,3.147400013403967,3.6555999831762165,deflate|6|identity,4486,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\src\styles.scss,1364093c2cd97d6b467d,PASS,26
True,0.7266694317710494,binary,1095,5.003899976145476,14.84420002088882,brotli|9|identity,12055,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\.flutter-plugins-dependencies,fb876718379f313755bf,PASS,26
True,0.770468685192866,binary,1161,3.671999991638586,4.502299998421222,deflate|6|identity,12055,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\.flutter-plugins-dependencies,fb876718379f313755bf,PASS,26
True,0.770468685192866,binary,1161,3.671999991638586,4.502299998421222,deflate|6|identity,12055,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\.flutter-plugins-dependencies,fb876718379f313755bf,PASS,26
True,1.6118118540392323,binary,4776,76.3124999939464,16.596100002061576,brotli|11|identity,23705,smallest,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\pubspec.lock,665359906b3619ac985e,PASS,26
True,1.8254376713773466,binary,5409,4.987400025129318,4.733000008855015,zstd|9|identity,23705,fastest,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\pubspec.lock,665359906b3619ac985e,PASS,26
True,1.8254376713773466,binary,5409,4.987400025129318,4.733000008855015,zstd|9|identity,23705,balanced,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\pubspec.lock,665359906b3619ac985e,PASS,26
True,6.864686468646864,csv,260,8.096499979728833,20.39570000488311,brotli|11|identity,303,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossless_bpb_breakdown.csv,39a02de3ede36018b3fe,PASS,27
True,7.524752475247524,csv,285,5.11900000856258,4.437700001290068,deflate|9|identity,303,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossless_bpb_breakdown.csv,39a02de3ede36018b3fe,PASS,27
True,7.524752475247524,csv,285,5.11900000856258,4.437700001290068,deflate|9|identity,303,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossless_bpb_breakdown.csv,39a02de3ede36018b3fe,PASS,27
True,5.08029197080292,csv,348,7.792499993229285,15.302800020435825,brotli|11|identity,548,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\final_decision_table.csv,13de65abccd316cc7ad0,PASS,27
True,5.416058394160584,csv,371,4.522800008999184,5.378100002417341,brotli|4|identity,548,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\final_decision_table.csv,13de65abccd316cc7ad0,PASS,27
True,5.153284671532846,csv,353,4.333000018959865,14.806299994233996,brotli|6|identity,548,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\final_decision_table.csv,13de65abccd316cc7ad0,PASS,27
True,3.9452054794520546,csv,396,6.795399996917695,16.609199985396117,brotli|11|identity,803,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\leaderboard.csv,7da935a5c5745da0fc47,PASS,27
True,4.493150684931507,csv,451,4.508599988184869,4.793100000824779,deflate|9|identity,803,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\leaderboard.csv,7da935a5c5745da0fc47,PASS,27
True,3.9452054794520546,csv,396,6.795399996917695,16.609199985396117,brotli|11|identity,803,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\leaderboard.csv,7da935a5c5745da0fc47,PASS,27
True,3.5612903225806454,csv,414,9.69120001536794,10.741899983258918,brotli|11|identity,930,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossy_benchmark.csv,5dc21384a6a2b295ec5d,PASS,27
True,4.2494623655913975,csv,494,4.040600004373118,4.462800017790869,deflate|6|identity,930,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossy_benchmark.csv,5dc21384a6a2b295ec5d,PASS,27
True,3.5612903225806454,csv,414,9.69120001536794,10.741899983258918,brotli|11|identity,930,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossy_benchmark.csv,5dc21384a6a2b295ec5d,PASS,27
True,4.154649947753396,csv,497,9.403499978361651,12.461000005714595,brotli|11|identity,957,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_bpb_breakdown.csv,ef3edbf6186277f5ef97,PASS,27
True,4.714733542319749,csv,564,3.757800004677847,3.645899996627122,deflate|6|identity,957,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_bpb_breakdown.csv,ef3edbf6186277f5ef97,PASS,27
True,4.154649947753396,csv,497,9.403499978361651,12.461000005714595,brotli|11|identity,957,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_bpb_breakdown.csv,ef3edbf6186277f5ef97,PASS,27
True,3.0101419878296145,csv,371,7.43920000968501,12.304500007303432,brotli|11|identity,986,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\kaggle_lossless_v2_progress.csv,0e4427f0e7b0f0da7ba0,PASS,27
True,3.391480730223124,csv,418,4.892700002528727,4.763100005220622,deflate|9|identity,986,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\kaggle_lossless_v2_progress.csv,0e4427f0e7b0f0da7ba0,PASS,27
True,3.0101419878296145,csv,371,7.43920000968501,12.304500007303432,brotli|11|identity,986,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\kaggle_lossless_v2_progress.csv,0e4427f0e7b0f0da7ba0,PASS,27
True,3.3072289156626504,csv,549,12.873300001956522,27.939199993852526,brotli|11|identity,1328,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_benchmark.csv,b2aeaaf4897e7310def1,PASS,27
True,3.7349397590361444,csv,620,6.07170001603663,6.919199979165569,deflate|6|identity,1328,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_benchmark.csv,b2aeaaf4897e7310def1,PASS,27
True,3.7349397590361444,csv,620,6.07170001603663,6.919199979165569,deflate|6|identity,1328,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_benchmark.csv,b2aeaaf4897e7310def1,PASS,27
True,2.3121897407611693,csv,524,7.9206000082194805,16.456899989861995,brotli|11|identity,1813,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_j_results.csv,908ba22d7f9287d17ced,PASS,27
True,2.735797021511307,csv,620,3.183499997248873,11.97880000108853,zstd|6|identity,1813,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_j_results.csv,908ba22d7f9287d17ced,PASS,27
True,2.3121897407611693,csv,524,7.9206000082194805,16.456899989861995,brotli|11|identity,1813,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_j_results.csv,908ba22d7f9287d17ced,PASS,27
True,2.723764705882353,csv,1447,19.224899995606393,17.03380001708865,brotli|11|identity,4250,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossless_benchmark.csv,b26de929ad20b7ac9288,PASS,26
True,3.117176470588235,csv,1656,3.348700003698468,4.381300008390099,zstd|6|identity,4250,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossless_benchmark.csv,b26de929ad20b7ac9288,PASS,26
True,3.117176470588235,csv,1656,3.348700003698468,4.381300008390099,zstd|6|identity,4250,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\lossless_benchmark.csv,b26de929ad20b7ac9288,PASS,26
True,1.4294398610508032,csv,823,16.418599989265203,9.581199992680922,brotli|11|identity,4606,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\selector_feature_importance.csv,20cb03e2c284978c7f64,PASS,26
True,1.6743378202344767,csv,964,4.820999980438501,7.32220002100803,deflate|6|identity,4606,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\selector_feature_importance.csv,20cb03e2c284978c7f64,PASS,26
True,1.6743378202344767,csv,964,4.820999980438501,7.32220002100803,deflate|6|identity,4606,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\selector_feature_importance.csv,20cb03e2c284978c7f64,PASS,26
True,1.7859292162200888,csv,1558,21.4523000176996,14.772200025618076,brotli|11|identity,6979,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\short_screen.metrics.csv,fd92d55f5169a15f74dc,PASS,26
True,2.094282848545637,csv,1827,4.6756000083405524,5.84940001135692,zstd|1|identity,6979,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\short_screen.metrics.csv,fd92d55f5169a15f74dc,PASS,26
True,2.094282848545637,csv,1827,4.6756000083405524,5.84940001135692,zstd|1|identity,6979,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\residual-scale-depth-3c28504154\v1\results\model_search\residual_scale_depth\short_screen.metrics.csv,fd92d55f5169a15f74dc,PASS,26
True,1.2855107745018484,csv,8911,13.334199989913031,22.98249999876134,bzip2|9|identity,55455,smallest,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\FaceShifter.csv,16a980a0d416c9105d7a,PASS,26
True,1.7884050130736633,csv,12397,4.303100024117157,13.167700002668425,brotli|4|identity,55455,fastest,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\FaceShifter.csv,16a980a0d416c9105d7a,PASS,26
True,1.6103868001081958,csv,11163,6.463500001700595,13.845799985574558,brotli|6|identity,55455,balanced,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\FaceShifter.csv,16a980a0d416c9105d7a,PASS,26
True,1.165620027035814,csv,8515,7.571399997686967,18.96180000039749,bzip2|1|identity,58441,smallest,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\NeuralTextures.csv,6e96649c37ae12817da8,PASS,26
True,1.869372529559727,csv,13656,4.66850001248531,15.661900019040331,zstd|3|byte-shuffle,58441,fastest,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\NeuralTextures.csv,6e96649c37ae12817da8,PASS,26
True,1.165620027035814,csv,8515,7.571399997686967,18.96180000039749,bzip2|1|identity,58441,balanced,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\data\domain_focused\archive (1)\FaceForensics++_C23\csv\NeuralTextures.csv,6e96649c37ae12817da8,PASS,26
True,0.5169352863986538,csv,51458,125.30750001315027,66.44480000250041,bzip2|9|identity,796355,smallest,,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_h_dataset_report.csv,90bb57d94e3fa72035ad,PASS,26
True,0.7421112443571021,csv,73873,20.948100020177662,25.224700017133728,deflate|6|identity,796355,fastest,,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_h_dataset_report.csv,90bb57d94e3fa72035ad,PASS,26
True,0.5911433971030507,csv,58845,36.47859999909997,26.915499998722225,zstd|9|identity,796355,balanced,,64KiB_1MiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\phase_h_dataset_report.csv,90bb57d94e3fa72035ad,PASS,26
True,12.240963855421686,json,127,6.709499983116984,27.703600004315376,deflate|9|identity,83,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\server\middleware-manifest.json,e43e7849d7ac7eee3e69,PASS,27
True,12.53012048192771,json,130,5.506799992872402,17.49019999988377,brotli|6|dictionary,83,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\server\middleware-manifest.json,e43e7849d7ac7eee3e69,PASS,27
True,12.53012048192771,json,130,5.506799992872402,17.49019999988377,brotli|6|dictionary,83,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\.next\server\middleware-manifest.json,e43e7849d7ac7eee3e69,PASS,27
True,4.8076923076923075,json,250,11.951399996178225,22.837099997559562,brotli|11|identity,416,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\AdminDotNet.runtimeconfig.json,719549724763a3953a3a,PASS,27
True,5.423076923076923,json,282,7.314899994526058,8.407799992710352,deflate|9|identity,416,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\AdminDotNet.runtimeconfig.json,719549724763a3953a3a,PASS,27
True,4.8076923076923075,json,250,11.951399996178225,22.837099997559562,brotli|11|identity,416,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\bin\Debug\net8.0\AdminDotNet.runtimeconfig.json,719549724763a3953a3a,PASS,27
True,3.728925619834711,json,282,11.274300020886585,41.245799977332354,brotli|11|identity,605,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\package.after-audit-force.json,a5121d3f04b140dd77b4,PASS,27
True,4.178512396694215,json,316,6.380499980878085,6.562599999597296,deflate|9|identity,605,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\package.after-audit-force.json,a5121d3f04b140dd77b4,PASS,27
True,3.834710743801653,json,290,6.843400013167411,15.975599992088974,brotli|6|identity,605,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\web_angular\package.after-audit-force.json,a5121d3f04b140dd77b4,PASS,27
True,3.7075180226570548,json,450,24.016000010306016,38.94080000463873,brotli|11|identity,971,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\baseline_integrity.json,4416f13ac2189fe77572,PASS,27
True,4.045314109165808,json,491,6.477099988842383,9.421900002053007,deflate|9|identity,971,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\baseline_integrity.json,4416f13ac2189fe77572,PASS,27
True,4.045314109165808,json,491,6.477099988842383,9.421900002053007,deflate|9|identity,971,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\hybrid_ai\baseline_integrity.json,4416f13ac2189fe77572,PASS,27
True,3.410731707317073,json,437,13.554800010751933,33.04249999928288,brotli|11|identity,1025,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\kaggle\best.summary.json,0b56a8336d926b137c46,PASS,27
True,3.9258536585365853,json,503,6.420099991373718,7.08949999534525,deflate|6|identity,1025,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\kaggle\best.summary.json,0b56a8336d926b137c46,PASS,27
True,3.9258536585365853,json,503,6.420099991373718,7.08949999534525,deflate|6|identity,1025,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\kaggle\best.summary.json,0b56a8336d926b137c46,PASS,27
True,6.066914498141264,json,1224,13.936500006821007,26.682900002924725,brotli|11|identity,1614,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\rjsmcshtml.dswa.cache.json,d3bde520fa745484d111,PASS,27
True,6.200743494423792,json,1251,5.297299998346716,6.738700001733378,deflate|6|identity,1614,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\rjsmcshtml.dswa.cache.json,d3bde520fa745484d111,PASS,27
True,6.066914498141264,json,1224,13.936500006821007,26.682900002924725,brotli|11|identity,1614,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\rjsmcshtml.dswa.cache.json,d3bde520fa745484d111,PASS,27
True,3.2482598607888633,json,700,15.382199984742329,22.11150000221096,brotli|11|identity,1724,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\notebooks\06_model_architecture.ipynb,2aaa61682ef5b2eeabcd,PASS,27
True,3.902552204176334,json,841,6.590700009837747,6.7439999838825315,deflate|6|identity,1724,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\notebooks\06_model_architecture.ipynb,2aaa61682ef5b2eeabcd,PASS,27
True,3.2482598607888633,json,700,15.382199984742329,22.11150000221096,brotli|11|identity,1724,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\notebooks\06_model_architecture.ipynb,2aaa61682ef5b2eeabcd,PASS,27
True,1.7474140004811163,json,908,52.30370000936091,53.63740000757389,brotli|11|identity,4157,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\staticwebassets.build.json,5b2a797175be2fc16d7c,PASS,26
True,1.9417849410632668,json,1009,8.856800006469712,7.411700004013255,deflate|6|identity,4157,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\staticwebassets.build.json,5b2a797175be2fc16d7c,PASS,26
True,1.9417849410632668,json,1009,8.856800006469712,7.411700004013255,deflate|6|identity,4157,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\admin_dotnet\obj\Debug\net8.0\staticwebassets.build.json,5b2a797175be2fc16d7c,PASS,26
True,0.8834193072955048,json,2997,137.34519999707118,22.892900014994666,brotli|11|identity,27140,smallest,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\lossless_benchmark.json,1f2e48d06ee45b484a60,PASS,26
True,1.1071481208548268,json,3756,5.3385000210255384,5.443900008685887,zstd|6|identity,27140,fastest,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\lossless_benchmark.json,1f2e48d06ee45b484a60,PASS,26
True,1.1071481208548268,json,3756,5.3385000210255384,5.443900008685887,zstd|6|identity,27140,balanced,,16_64KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final\lossless_benchmark.json,1f2e48d06ee45b484a60,PASS,26
True,4.676716917922948,markdown,349,7.788599992636591,17.36749999690801,brotli|11|identity,597,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\docs\INTEGRATION.md,2b5091e58cb6922ad60d,PASS,27
True,5.855946398659967,markdown,437,6.010599987348542,6.084300024667755,deflate|6|identity,597,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\docs\INTEGRATION.md,2b5091e58cb6922ad60d,PASS,27
True,4.676716917922948,markdown,349,7.788599992636591,17.36749999690801,brotli|11|identity,597,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\public_nextjs\docs\INTEGRATION.md,2b5091e58cb6922ad60d,PASS,27
True,4.244665718349929,markdown,373,11.633699992671609,25.47940000658855,brotli|11|identity,703,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\docs\PRODUCTION_CHECKLIST.md,8028fd8746ec7555a569,PASS,27
True,5.075391180654338,markdown,446,6.095599994296208,7.561799982795492,deflate|6|identity,703,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\docs\PRODUCTION_CHECKLIST.md,8028fd8746ec7555a569,PASS,27
True,4.244665718349929,markdown,373,11.633699992671609,25.47940000658855,brotli|11|identity,703,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\docs\PRODUCTION_CHECKLIST.md,8028fd8746ec7555a569,PASS,27
True,4.261072261072261,markdown,457,60.36309999763034,26.046199986012653,brotli|11|identity,858,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\docs\INTEGRATION.md,1cff286a0579303a0e2e,PASS,27
True,5.296037296037296,markdown,568,5.541399994399399,6.159999989904463,deflate|6|identity,858,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\docs\INTEGRATION.md,1cff286a0579303a0e2e,PASS,27
True,4.951048951048951,markdown,531,6.973800016567111,30.062599980738014,brotli|6|identity,858,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\mobile_authenticator_flutter\docs\INTEGRATION.md,1cff286a0579303a0e2e,PASS,27
True,3.79539641943734,markdown,742,13.4159000008367,32.06639998825267,brotli|11|identity,1564,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\README.md,f8acbe64385c0bc28390,PASS,27
True,4.603580562659847,markdown,900,6.4894999959506094,7.692200015299022,deflate|6|identity,1564,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\README.md,f8acbe64385c0bc28390,PASS,27
True,3.79539641943734,markdown,742,13.4159000008367,32.06639998825267,brotli|11|identity,1564,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\apps\desktop_flutter\README.md,f8acbe64385c0bc28390,PASS,27
True,3.91796875,markdown,1003,16.646099975332618,39.25679999520071,brotli|11|identity,2048,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\audit.md,c9bfc414215801365a64,PASS,27
True,4.82421875,markdown,1235,6.636300007812679,10.665400011930615,deflate|6|identity,2048,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\audit.md,c9bfc414215801365a64,PASS,27
True,3.91796875,markdown,1003,16.646099975332618,39.25679999520071,brotli|11|identity,2048,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\final_project\audit.md,c9bfc414215801365a64,PASS,27
True,3.38106731027085,markdown,1576,29.09409999847412,24.76040000328794,brotli|11|identity,3729,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_v2_preflight.md,efd24e78ff6d0f481461,PASS,27
True,4.142665593993027,markdown,1931,5.025199992815033,6.2747999909333885,deflate|6|identity,3729,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_v2_preflight.md,efd24e78ff6d0f481461,PASS,27
True,3.38106731027085,markdown,1576,29.09409999847412,24.76040000328794,brotli|11|identity,3729,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_v2\lossless_v2_preflight.md,efd24e78ff6d0f481461,PASS,27
True,2.9864139020537124,markdown,2363,35.55950001464225,18.712400022195652,brotli|11|identity,6330,smallest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\lr-0-0002-f316e33308\v1\XAI-Compress\scripts\kaggle\README.md,8a329048e6e90bc5e436,PASS,26
True,3.6107424960505528,markdown,2857,5.264799983706325,6.158000003779307,deflate|6|identity,6330,fastest,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\lr-0-0002-f316e33308\v1\XAI-Compress\scripts\kaggle\README.md,8a329048e6e90bc5e436,PASS,26
True,3.6107424960505528,markdown,2857,5.264799983706325,6.158000003779307,deflate|6|identity,6330,balanced,,lt_16KiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\results\model_search\imports\auto\lr-0-0002-f316e33308\v1\XAI-Compress\scripts\kaggle\README.md,8a329048e6e90bc5e436,PASS,26
True,6.900737457511533,model,1291448,789.3677999963984,217.68309999606572,lzma2|3|byte-shuffle,1497171,smallest,,1_10MiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\gru_smoke.pt,46873d3cf1d109fce5fb,PASS,26
True,7.117642540498046,model,1332041,23.039699997752905,37.43130000657402,zstd|3|byte-shuffle,1497171,fastest,,1_10MiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\gru_smoke.pt,46873d3cf1d109fce5fb,PASS,26
True,7.117642540498046,model,1332041,23.039699997752905,37.43130000657402,zstd|3|byte-shuffle,1497171,balanced,,1_10MiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\gru_smoke.pt,46873d3cf1d109fce5fb,PASS,26
True,6.737245857019511,model,1261156,600.9595999785233,119.08100001164712,lzma2|3|byte-shuffle,1497533,smallest,,1_10MiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\phase_j_v1_256.pt,1a26220d1e9b364d612d,PASS,26
True,6.949808785515912,model,1300946,23.76490001915954,33.5551000025589,zstd|3|byte-shuffle,1497533,fastest,,1_10MiB,C:\Users\ss\Desktop\XAI\XAI\engines\XAI-Compress\checkpoints\phase_j_v1_256.pt,1a26220d1e9b364d612d,PASS,26
