file,file_extension,codec,original_size,compressed_size,compression_ratio,saving_percent,compression_seconds,decompression_seconds,compression_mb_per_sec,decompression_mb_per_sec,sha256_match,checkpoint,parameter_count,model_config
data\test\archive\config.json,.json,static_xai,788,880,1.116751269035533,-11.675126903553302,0.26998850001837127,0.2735421000106726,0.0027834347065782052,0.002747274958036823,True,,,
data\test\archive\config.json,.json,gzip,788,432,0.5482233502538071,45.17766497461929,0.000311999989207834,0.00019169997540302575,2.4086390619312743,3.9201640988643733,True,,,
data\test\archive\config.json,.json,bz2,788,471,0.5977157360406091,40.22842639593909,0.0008554999949410558,0.0002629999944474548,0.8784282475418405,2.857396871459887,True,,,
data\test\archive\config.json,.json,lzma,788,512,0.649746192893401,35.0253807106599,0.017938200006028637,0.00034350002533756196,0.041893576895985316,2.1877592602493134,True,,,
data\test\archive\config.json,.json,zstd,788,453,0.5748730964467005,42.51269035532995,0.00018160001491196454,0.00010219999239780009,4.13818997587876,7.353184121609596,True,,,
data\test\archive\config.json,.json,brotli,788,372,0.4720812182741117,52.79187817258884,0.009886600018944591,0.00013990001752972603,0.07601150647220663,5.371660237057847,True,,,
data\test\archive\config.json,.json,neural_V1,788,915,1.1611675126903553,-16.116751269035532,2.262083999987226,2.205955899989931,0.0003322137291684874,0.00034066653886034404,True,checkpoints\gru_hq_v1.pt,789888,"{'embedding_dim': 128, 'hidden_dim': 256, 'num_layers': 2, 'context_length': 256, 'dropout': 0.1, 'architecture_id': 'causal-byte-gru-v1'}"
data\test\archive\config.json,.json,neural_V2,788,1256,1.5939086294416243,-59.39086294416243,2.233505799988052,2.3001699000014924,0.0003364644772053626,0.0003267129794749672,True,checkpoints\gru_v2_hq.pt,789888,"{'embedding_dim': 128, 'hidden_dim': 256, 'num_layers': 2, 'context_length': 256, 'dropout': 0.1, 'architecture_id': 'causal-byte-gru-v1'}"
